"事故類型及型態子類別名稱","發生年度","發生月份","發生日期","發生時間","天候名稱","光線名稱","速限.第1當事者","道路型態子類別名稱","事故位置子類別名稱","路面狀況.路面鋪裝名稱","路面狀況.路面狀態名稱","道路障礙.視距品質名稱","號誌.號誌動作名稱","車道劃分設施.分向設施大類別名稱","車道劃分設施.分道設施.快慢車道間名稱","車道劃分設施.分道設施.路面邊線名稱","當事者事故發生時年齡","行動電話或電腦或其他相類功能裝置名稱","經度","緯度","縣市","鄉鎮"
"追撞","2019",12,11,2,"晴","夜間(或隧道、地下道、涵洞)無照明",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",43,"未使用",121.064183,24.876976,"新竹縣","湖口鄉"
"追撞","2019",12,11,2,"晴","夜間(或隧道、地下道、涵洞)無照明",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",57,"未使用",121.064183,24.876976,"新竹縣","湖口鄉"
"追撞","2019",12,11,4,"晴","夜間(或隧道、地下道、涵洞)無照明",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",55,"未使用",121.062921,24.876472,"新竹縣","湖口鄉"
"追撞","2019",12,11,4,"晴","夜間(或隧道、地下道、涵洞)無照明",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",60,"未使用",121.062921,24.876472,"新竹縣","湖口鄉"
"追撞","2019",12,11,4,"晴","夜間(或隧道、地下道、涵洞)無照明",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",27,"未使用",121.062921,24.876472,"新竹縣","湖口鄉"
"追撞","2019",12,11,4,"晴","夜間(或隧道、地下道、涵洞)無照明",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",42,"未使用",121.062921,24.876472,"新竹縣","湖口鄉"
"追撞","2019",12,11,4,"晴","夜間(或隧道、地下道、涵洞)無照明",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",31,"未使用",121.062921,24.876472,"新竹縣","湖口鄉"
"撞護欄(樁)","2019",12,11,8,"晴","日間自然光線",40,"坡路","機車優先道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",21,"未使用",120.723172,24.573261,"苗栗縣","後龍鎮"
"路口交岔撞","2019",12,11,8,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",26,"未使用",121.569779,23.968968,"花蓮縣","吉安鄉"
"路口交岔撞","2019",12,11,8,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",80,"未使用",121.569779,23.968968,"花蓮縣","吉安鄉"
"路口交岔撞","2019",12,11,8,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",68,"未使用",121.569779,23.968968,"花蓮縣","吉安鄉"
"路口交岔撞","2019",12,11,9,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",73,"未使用",120.232981,22.87834,"高雄市","湖內區"
"路口交岔撞","2019",12,11,9,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",43,"未使用",120.232981,22.87834,"高雄市","湖內區"
"撞護欄(樁)","2019",12,11,9,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",88,"未使用",121.814161,24.707045,"宜蘭縣","五結鄉"
"穿越道路中","2019",12,11,12,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",20,"未使用",121.540385,24.974234,"新北市","新店區"
"穿越道路中","2019",12,11,12,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",67,"未使用",121.540385,24.974234,"新北市","新店區"
"對向擦撞","2019",12,11,12,"晴","日間自然光線",30,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",75,"未使用",120.368364,22.631692,"高雄市","鳳山區"
"對向擦撞","2019",12,11,12,"晴","日間自然光線",30,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",39,"未使用",120.368364,22.631692,"高雄市","鳳山區"
"同向擦撞","2019",12,11,15,"晴","日間自然光線",40,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",63,"未使用",121.304538,24.828126,"桃園市","大溪區"
"同向擦撞","2019",12,11,15,"晴","日間自然光線",40,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",36,"未使用",121.304538,24.828126,"桃園市","大溪區"
"衝出路外","2019",12,11,18,"晴","夜間(或隧道、地下道、涵洞)無照明",30,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",56,"未使用",120.614223,23.434335,"嘉義縣","番路鄉"
"衝出路外","2019",12,11,18,"晴","夜間(或隧道、地下道、涵洞)無照明",30,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",30,"非汽(機)車駕駛人",120.614223,23.434335,"嘉義縣","番路鄉"
"其他","2019",12,11,22,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",30,"未使用",120.533496,24.087923,"彰化縣","彰化市"
"其他","2019",12,11,22,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",39,"未使用",120.533496,24.087923,"彰化縣","彰化市"
"撞橋樑、建築物","2019",12,11,23,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"彎曲路及附近","路肩、路緣","柏油","乾燥","不良","正常","雙向禁止超車線","快慢車道分隔線","有",55,"不明",120.420724,23.527482,"嘉義縣","民雄鄉"
"路口交岔撞","2019",12,12,7,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",80,"未使用",121.115063,24.974752,"桃園市","新屋區"
"路口交岔撞","2019",12,12,7,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",56,"未使用",121.115063,24.974752,"桃園市","新屋區"
"追撞","2019",12,12,8,"晴","日間自然光線",60,"直路","機車優先道","柏油","乾燥","良好","無號誌","中央分向島","寛式快慢車道分隔島(50公分以上)","有",25,"未使用",120.947231,24.794592,"新竹市","香山區"
"追撞","2019",12,12,8,"晴","日間自然光線",60,"直路","機車優先道","柏油","乾燥","良好","無號誌","中央分向島","寛式快慢車道分隔島(50公分以上)","有",25,"不明",120.947231,24.794592,"新竹市","香山區"
"側撞","2019",12,12,10,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",60,"未使用",120.482877,23.957863,"彰化縣","溪湖鎮"
"側撞","2019",12,12,10,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",48,"未使用",120.482877,23.957863,"彰化縣","溪湖鎮"
"側撞","2019",12,12,11,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","有",32,"未使用",120.922302,24.68792,"苗栗縣","頭份市"
"側撞","2019",12,12,11,"晴","日間自然光線",50,"四岔路","交叉口附近","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","有",33,"未使用",120.922302,24.68792,"苗栗縣","頭份市"
"路口交岔撞","2019",12,12,12,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",47,"未使用",120.510046,24.046539,"彰化縣","秀水鄉"
"路口交岔撞","2019",12,12,12,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",18,"未使用",120.510046,24.046539,"彰化縣","秀水鄉"
"路口交岔撞","2019",12,12,12,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",25,"未使用",120.510046,24.046539,"彰化縣","秀水鄉"
"其他","2019",12,12,23,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",22,"未使用",121.536437,25.105304,"臺北市","士林區"
"其他","2019",12,12,23,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",19,"未使用",121.536437,25.105304,"臺北市","士林區"
"撞路樹、電桿","2019",12,13,3,"晴","夜間(或隧道、地下道、涵洞)無照明",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",19,"不明",120.921863,24.041622,"南投縣","埔里鎮"
"側撞","2019",12,13,7,"晴","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",86,"未使用",120.965664,24.852158,"新竹縣","竹北市"
"側撞","2019",12,13,7,"晴","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",24,"未使用",120.965664,24.852158,"新竹縣","竹北市"
"路口交岔撞","2019",12,13,10,"晴","日間自然光線",30,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",76,"不明",120.426706,23.781654,"雲林縣","二崙鄉"
"路口交岔撞","2019",12,13,10,"晴","日間自然光線",30,"四岔路","交叉口附近","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",66,"不明",120.426706,23.781654,"雲林縣","二崙鄉"
"其他","2019",12,13,19,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","中央分向島","未繪設快慢車道分隔線","有",30,"未使用",121.840621,24.878176,"宜蘭縣","頭城鎮"
"其他","2019",12,13,19,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","中央分向島","未繪設快慢車道分隔線","有",76,"非汽(機)車駕駛人",121.840621,24.878176,"宜蘭縣","頭城鎮"
"路口交岔撞","2019",12,13,20,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","有",34,"未使用",120.737366,21.957984,"屏東縣","恆春鎮"
"路口交岔撞","2019",12,13,20,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","有",18,"未使用",120.737366,21.957984,"屏東縣","恆春鎮"
"撞護欄(樁)","2019",12,14,4,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",67,"不明",120.524112,22.523963,"屏東縣","崁頂鄉"
"衝出路外","2019",12,14,4,"晴","夜間(或隧道、地下道、涵洞)有照明",30,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",34,"未使用",121.071719,23.995223,"南投縣","仁愛鄉"
"側撞","2019",12,14,7,"晴","日間自然光線",60,"多岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",27,"未使用",120.579396,24.221299,"臺中市","沙鹿區"
"側撞","2019",12,14,7,"晴","日間自然光線",60,"多岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",60,"未使用",120.579396,24.221299,"臺中市","沙鹿區"
"側撞","2019",12,14,7,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",80,"未使用",120.942431,24.681851,"苗栗縣","頭份市"
"側撞","2019",12,14,7,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",33,"未使用",120.942431,24.681851,"苗栗縣","頭份市"
"穿越道路中","2019",12,14,10,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",52,"未使用",120.873744,24.449393,"苗栗縣","大湖鄉"
"穿越道路中","2019",12,14,10,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",77,"未使用",120.873744,24.449393,"苗栗縣","大湖鄉"
"路口交岔撞","2019",12,14,10,"晴","日間自然光線",40,"多岔路","交叉路口內","柏油","乾燥","良好","無動作","無","未繪設快慢車道分隔線","無",53,"未使用",121.101149,24.929398,"桃園市","楊梅區"
"路口交岔撞","2019",12,14,10,"晴","日間自然光線",40,"多岔路","交叉路口內","柏油","乾燥","良好","無動作","無","未繪設快慢車道分隔線","無",86,"未使用",121.101149,24.929398,"桃園市","楊梅區"
"側撞","2019",12,14,13,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",46,"未使用",120.183735,22.964488,"臺南市","南區"
"側撞","2019",12,14,13,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",23,"未使用",120.183735,22.964488,"臺南市","南區"
"穿越道路中","2019",12,14,17,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",54,"不明",120.49841,24.074755,"彰化縣","秀水鄉"
"穿越道路中","2019",12,14,17,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",83,"不明",120.49841,24.074755,"彰化縣","秀水鄉"
"側撞","2019",12,14,19,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",21,"未使用",121.136214,22.778553,"臺東縣","臺東市"
"側撞","2019",12,14,19,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",64,"非汽(機)車駕駛人",121.136214,22.778553,"臺東縣","臺東市"
"其他","2019",12,14,23,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",59,"未使用",120.506574,22.41948,"屏東縣","林邊鄉"
"側撞","2019",12,15,8,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",76,"未使用",120.35466,22.606907,"高雄市","鳳山區"
"側撞","2019",12,15,8,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",50,"未使用",120.35466,22.606907,"高雄市","鳳山區"
"其他","2019",12,15,12,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",18,"不明",120.341191,22.930544,"臺南市","關廟區"
"其他","2019",12,15,12,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",36,"未使用",120.341191,22.930544,"臺南市","關廟區"
"其他","2019",12,15,16,"晴","日間自然光線",110,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",47,"未使用",120.64852,24.339132,"臺中市","外埔區"
"其他","2019",12,15,16,"晴","日間自然光線",110,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",32,"未使用",120.64852,24.339132,"臺中市","外埔區"
"其他","2019",12,15,16,"晴","日間自然光線",110,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",47,"非汽(機)車駕駛人",120.64852,24.339132,"臺中市","外埔區"
"其他","2019",12,15,16,"晴","日間自然光線",110,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",47,"未使用",120.64852,24.339132,"臺中市","外埔區"
"側撞","2019",12,15,18,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",83,"未使用",121.761125,24.784876,"宜蘭縣","礁溪鄉"
"側撞","2019",12,15,18,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",41,"未使用",121.761125,24.784876,"宜蘭縣","礁溪鄉"
"撞交通島","2019",12,15,18,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",18,"未使用",120.133675,23.239425,"臺南市","北門區"
"撞交通島","2019",12,15,18,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",18,"未使用",120.133675,23.239425,"臺南市","北門區"
"側撞","2019",12,15,22,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","無",43,"未使用",120.331898,22.64801,"高雄市","三民區"
"側撞","2019",12,15,22,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","快慢車道分隔線","無",23,"未使用",120.331898,22.64801,"高雄市","三民區"
"追撞","2019",12,16,7,"晴","日間自然光線",50,"四岔路","機車停等區","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",63,"未使用",120.247871,22.990741,"臺南市","東區"
"追撞","2019",12,16,7,"晴","日間自然光線",50,"四岔路","機車停等區","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",57,"未使用",120.247871,22.990741,"臺南市","東區"
"追撞","2019",12,16,7,"晴","日間自然光線",50,"四岔路","機車停等區","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",24,"未使用",120.247871,22.990741,"臺南市","東區"
"追撞","2019",12,16,7,"晴","日間自然光線",50,"四岔路","機車停等區","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",43,"未使用",120.247871,22.990741,"臺南市","東區"
"追撞","2019",12,16,7,"晴","日間自然光線",50,"四岔路","機車停等區","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",62,"未使用",120.247871,22.990741,"臺南市","東區"
"追撞","2019",12,16,7,"晴","日間自然光線",50,"四岔路","機車停等區","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",32,"未使用",120.247871,22.990741,"臺南市","東區"
"追撞","2019",12,16,7,"晴","日間自然光線",50,"四岔路","機車停等區","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",64,"未使用",120.247871,22.990741,"臺南市","東區"
"追撞","2019",12,16,7,"晴","日間自然光線",50,"四岔路","機車停等區","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",59,"未使用",120.247871,22.990741,"臺南市","東區"
"追撞","2019",12,16,8,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",68,"非汽(機)車駕駛人",120.19519,22.982223,"臺南市","南區"
"追撞","2019",12,16,8,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",29,"未使用",120.19519,22.982223,"臺南市","南區"
"同向擦撞","2019",12,16,11,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",66,"未使用",121.376235,25.009442,"桃園市","龜山區"
"同向擦撞","2019",12,16,11,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",57,"非汽(機)車駕駛人",121.376235,25.009442,"桃園市","龜山區"
"同向擦撞","2019",12,16,11,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",45,"未使用",121.376235,25.009442,"桃園市","龜山區"
"同向擦撞","2019",12,16,12,"晴","日間自然光線",60,"多岔路","交叉路口內","柏油","乾燥","良好","無動作","雙向禁止超車線","快慢車道分隔線","有",77,"未使用",120.609489,22.467264,"屏東縣","新埤鄉"
"同向擦撞","2019",12,16,12,"晴","日間自然光線",60,"多岔路","交叉路口內","柏油","乾燥","良好","無動作","雙向禁止超車線","快慢車道分隔線","有",33,"未使用",120.609489,22.467264,"屏東縣","新埤鄉"
"其他","2019",12,16,13,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",34,"未使用",120.679515,23.990807,"南投縣","草屯鎮"
"其他","2019",12,16,13,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",23,"非汽(機)車駕駛人",120.679515,23.990807,"南投縣","草屯鎮"
"其他","2019",12,16,13,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",21,"非汽(機)車駕駛人",120.679515,23.990807,"南投縣","草屯鎮"
"其他","2019",12,17,0,"霧或煙","夜間(或隧道、地下道、涵洞)有照明",50,"直路","路肩、路緣","柏油","乾燥","不良","無號誌","行車分向線","未繪設快慢車道分隔線","有",46,"未使用",121.19767,25.08709,"桃園市","大園區"
"其他","2019",12,17,0,"霧或煙","夜間(或隧道、地下道、涵洞)有照明",50,"直路","路肩、路緣","柏油","乾燥","不良","無號誌","行車分向線","未繪設快慢車道分隔線","有",29,"不明",121.19767,25.08709,"桃園市","大園區"
"路口交岔撞","2019",12,17,6,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"多岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",72,"未使用",120.547642,24.247588,"臺中市","梧棲區"
"路口交岔撞","2019",12,17,6,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"多岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",35,"未使用",120.547642,24.247588,"臺中市","梧棲區"
"穿越道路中","2019",12,17,8,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",42,"未使用",120.257042,22.981525,"臺南市","仁德區"
"穿越道路中","2019",12,17,8,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",20,"非汽(機)車駕駛人",120.257042,22.981525,"臺南市","仁德區"
"穿越道路中","2019",12,17,10,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","無",18,"未使用",120.715626,24.180068,"臺中市","北屯區"
"穿越道路中","2019",12,17,10,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","無",57,"非汽(機)車駕駛人",120.715626,24.180068,"臺中市","北屯區"
"側撞","2019",12,17,13,"晴","日間自然光線",50,"四岔路","快車道","柏油","乾燥","良好","正常","行車分向線","未繪設快慢車道分隔線","有",48,"未使用",120.4971,23.879558,"彰化縣","埤頭鄉"
"側撞","2019",12,17,13,"晴","日間自然光線",50,"四岔路","快車道","柏油","乾燥","良好","正常","行車分向線","未繪設快慢車道分隔線","有",79,"未使用",120.4971,23.879558,"彰化縣","埤頭鄉"
"路口交岔撞","2019",12,17,14,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",47,"未使用",120.624888,24.352218,"臺中市","大甲區"
"路口交岔撞","2019",12,17,14,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",22,"未使用",120.624888,24.352218,"臺中市","大甲區"
"路上翻車、摔倒","2019",12,17,14,"晴","日間自然光線",50,"彎曲路及附近","慢車道","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",57,"未使用",121.837577,24.602734,"宜蘭縣","蘇澳鎮"
"路上翻車、摔倒","2019",12,17,14,"晴","日間自然光線",50,"彎曲路及附近","慢車道","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",1,"非汽(機)車駕駛人",121.837577,24.602734,"宜蘭縣","蘇澳鎮"
"同向通行中","2019",12,17,18,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",41,"未使用",120.5438,22.88448,"高雄市","美濃區"
"同向通行中","2019",12,17,18,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",75,"非汽(機)車駕駛人",120.5438,22.88448,"高雄市","美濃區"
"其他","2019",12,18,2,"晴","夜間(或隧道、地下道、涵洞)有照明",100,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",87,"不明",120.333246,22.724633,"高雄市","楠梓區"
"其他","2019",12,18,2,"晴","夜間(或隧道、地下道、涵洞)有照明",100,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",43,"未使用",120.333246,22.724633,"高雄市","楠梓區"
"撞號誌、標誌桿","2019",12,18,8,"晴","日間自然光線",50,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",64,"未使用",120.36172,23.496694,"嘉義縣","太保市"
"穿越道路中","2019",12,18,9,"晴","日間自然光線",50,"四岔路","穿越道附近","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",45,"未使用",121.292068,25.047279,"桃園市","蘆竹區"
"穿越道路中","2019",12,18,9,"晴","日間自然光線",50,"四岔路","穿越道附近","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",81,"未使用",121.292068,25.047279,"桃園市","蘆竹區"
"路口交岔撞","2019",12,18,10,"晴","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",70,"未使用",120.3567,22.61814,"高雄市","鳳山區"
